"","OB39_et_16h","OB39_4OH_16h","OB39_et_96h","OB39_4OH_96h","OB41_et_16h","OB41_4OH_16h","OB41_et_96h","OB41_4OH_96h","adj.pval","pval","mean_diff_16h","mean_diff_96h","Name_long","X.x","Probe_Type","CHR","MAPINFO","Species","Genome_Build","N_Shelf","N_Shore","CpG_Island","S_Shore","S_Shelf","name","X.y","NCBI_Gene","NCBI_Transcript","NCBI_Feature"
"2541",0.631054272654992,0.519091000931559,0.675345054042326,0.508612579658269,0.663041953396766,0.488275024645808,0.646244884136199,0.479250306758351,0.0381769081546778,0.000374436610177651,0.143365100237195,0.166863525880952,"cg45980885_58808956",245611,"cg","8",90000937,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg45980885",NA,NA,NA,NA
"2542",0.661566803516798,0.75717128030562,0.681544893412129,0.747339823495761,0.669559728303255,0.741427312812327,0.649588664903044,0.754927962317444,0.0381769081546778,0.000374716081948246,-0.0837360306489467,-0.0855671137490159,"cg39761102_58809378",158994,"cg","3",53382179,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg39761102",NA,NA,NA,NA
"2543",0.447904721006,0.411049896233129,0.447149776118274,0.403855030861852,0.419809470837719,0.361227698343557,0.417665507110979,0.366898996493917,0.0381769081546778,0.000374727503309149,0.0477182986335166,0.0470306279367425,"cg44625767_58810958",226188,"cg","7",62420230,"Mus musculus","mm10",NA,NA,NA,"chr7:62419676-62420009",NA,"cg44625767",172013,"Gm32061;Mkrn3","XR_391518.2;NM_011746.2","tss_body;tss_200"
"2544",0.792827500342431,0.624448575694288,0.791776151149994,0.621920842123844,0.799744081811748,0.624476180748896,0.790858499882137,0.657560473510634,0.0381769081546778,0.000375148107252945,0.171823412855497,0.151576667698826,"cg43614087_59606974",210641,"cg","6",82693967,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg43614087",159412,"Gm32425","XR_377779.3","tss_body"
"2545",0.64230474707108,0.712106465131148,0.634389949945787,0.700098078724866,0.661034635279129,0.753064188928659,0.661738742886749,0.743022180969307,0.0381769081546778,0.000375440426606493,-0.0809156358547991,-0.0734957834308188,"cg34170153_59609869",83320,"cg","16",42191170,"Mus musculus","mm10",NA,NA,NA,"chr16:42190217-42190447",NA,"cg34170153",NA,NA,NA,NA
"2546",0.390518396478082,0.479900765661197,0.433287839860037,0.488911068203092,0.419630668826114,0.472850049919472,0.423777592574841,0.487358178540868,0.0381769081546778,0.000375773672408684,-0.0713008751382365,-0.0596019071545411,"cg38638209_59614232",143193,"cg","2",84980048,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg38638209",108892,"Prg2","NM_008920.4","tss_1500"
"2547",0.501240155876126,0.458337558373173,0.486658936095469,0.443440266645539,0.522321737253936,0.473339825709744,0.523045171808203,0.4555198891419,0.0381769081546778,0.000376015706312729,0.045942254523572,0.0553719760581165,"cg33556941_59614389",73647,"cg","15",79776890,"Mus musculus","mm10",NA,NA,NA,NA,"chr15:79774227-79774627","cg33556941",55213,"Gm30977","XR_875486.2;XR_875488.2;XR_384251.3","tss_body"
"2548",0.133176316941766,0.156472067471955,0.131862676966811,0.161382776565339,0.143412090134574,0.177927703414654,0.151263467503244,0.180999568160339,0.0381769081546778,0.000376100278710864,-0.0289056819051348,-0.0296281001278116,"cg42301900_59616322",192985,"cg","5",74796637,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42301900",NA,NA,NA,NA
"2549",0.748699320754692,0.685643734551336,0.753293357921261,0.694129602637512,0.750088610602642,0.696360564427319,0.758042583937727,0.699518059429343,0.0381769081546778,0.00037620557378203,0.0583918161893391,0.0588441398960667,"cg34181224_59616571",83452,"cg","16",43855085,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg34181224",NA,NA,NA,NA
"2550",0.375780235666245,0.459144108103963,0.377043714446741,0.454096311359383,0.3828688825696,0.445119956737432,0.360142349972359,0.435292950518522,0.0381769081546778,0.000376224154227104,-0.0728074733027753,-0.0761015987294026,"cg35169602_59637120",98150,"cg","17",70527190,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg35169602",74242,"Dlgap1","XM_006524174.2;XM_006524172.2;XM_006524168.2;XM_006524169.2;XM_011246406.2;XM_006524176.2;XM_006524171.2;XM_006524173.2;XM_011246407.2;XM_006524175.2;XM_011246408.2;NM_027712.3;NM_177639.6;XM_017317447.1;XM_006524183.3;XM_006524178.3;XM_006524177.3;XM_017317450.1;XM_017317449.1;XM_006524182.1;XM_006524185.1;XM_017317448.1;XM_006524181.1;NM_001128180.1","tss_body"
"2551",0.557495307321037,0.619910010780788,0.544375172522533,0.640405402878395,0.556794686266898,0.637679728546193,0.538818641510699,0.63427917164275,0.0381769081546778,0.000376349391147407,-0.0716498728695228,-0.0957453802439568,"cg29958096_59637188",27246,"cg","11",94896445,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg29958096",NA,NA,NA,NA
"2552",0.0583259237571016,0.183785245622027,0.0705642381969208,0.179142606916307,0.0736815777981335,0.214850635402144,0.0631394130675446,0.22517314955452,0.0381769081546778,0.000376797714418195,-0.133314189734468,-0.135306052603181,"cg31804644_59642206",53000,"cg","13",74617392,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg31804644",40188,"LOC108168101","XM_017315689.1;XM_017315693.1;XM_017315691.1;XM_017315692.1;XM_017315688.1;XM_017315687.1;XM_017315690.1;XR_001781006.1","tss_body"
"2553",0.639740121108846,0.599620920873756,0.642962824997207,0.593822426512372,0.682043422052991,0.640671667136613,0.661115975131293,0.621704152422207,0.0381769081546778,0.000376856352049362,0.0407454775757334,0.0442761105969602,"cg31632791_59642396",50639,"cg","13",55167975,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg31632791",38492,"Fgfr4","NM_008011.2;XM_006517099.2;XM_006517100.1","tss_body"
"2554",0.700355523240695,0.789389477770836,0.693195011677724,0.784347101133395,0.698741372838481,0.805767178422581,0.69573788734119,0.762649374701103,0.0381769081546778,0.000376905990241188,-0.0980298800571208,-0.0790317884077918,"cg31547232_59643134",49439,"cg","13",47146577,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg31547232",37679,"Rnf144b;A930002C04Rik","NM_146042.4;NR_126083.1","tss_body"
"2555",0.538634413412146,0.470142772058829,0.535865156803747,0.467965468281887,0.555398616487171,0.483505311464324,0.538848401701326,0.490994200177778,0.0381769081546778,0.000377038109048821,0.070192473188082,0.0578769450227037,"cg34828436_59643439",92265,"cg","17",31207966,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg34828436",69671,"Ubash3a","XM_006524434.3;XM_011246500.2;XR_876515.2;XR_876514.2;NM_177823.4","tss_body;tss_200"
"2556",0.492556469515524,0.60600434189717,0.501772047103609,0.590594887134048,0.510201154079521,0.574461293145639,0.493046759244718,0.579001763357136,0.0381769081546778,0.000377061917012286,-0.088854005723882,-0.0873889220714283,"cg39953260_59661291",161058,"cg","3",84302149,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg39953260",121973,"Trim2","XM_011240297.2;NM_001271726.1;XM_011240302.1;XM_017319813.1;XM_017319814.1;XM_011240298.2;XM_011240301.2","tss_body"
"2557",0.538595740819489,0.631798438414411,0.550201647702733,0.621891294011139,0.503203552897654,0.586246217415231,0.485125192215635,0.586736336282127,0.0381769081546778,0.000377160947311098,-0.0881226810562493,-0.0866503951874491,"cg30689022_59668901",37692,"cg","12",57960254,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg30689022",29270,"LOC108167972","XR_001780530.1;XR_001780529.1","tss_body"
"2558",0.496886568058924,0.599774345984736,0.507477961578494,0.604009251930382,0.508011743367668,0.576309295660948,0.478356339495345,0.585218479930896,0.0381769081546778,0.000377245929326864,-0.085592665109546,-0.101696715393719,"cg44063227_59670326",217256,"cg","6",136740773,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44063227",164568,"Gucy2c","NM_001127318.1;NM_145067.3","tss_body"
"2559",0.689687858507442,0.594514520558893,0.700658667616791,0.613376835822634,0.702883589282275,0.629522104281311,0.714944945666516,0.653271524970406,0.0381769081546778,0.000377408013760673,0.0842674114747566,0.0744776262451337,"cg33554281_59671216",73584,"cg","15",79615675,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg33554281",55150,"Fam227a","NM_029407.1;XM_011245764.1;XM_011245763.1;XM_017316782.1;XM_017316781.1;XM_011245760.2;XM_011245765.2;XM_017316778.1;XM_017316777.1;XM_017316779.1;XM_006521510.3;XM_011245761.2","tss_body"
"2560",0.231002666779609,0.121189903045523,0.251491123157633,0.147320250526436,0.227238974601423,0.154035887564192,0.257338122229593,0.166163029322885,0.0381769081546778,0.000377455250798051,0.0915079253856587,0.0976729827689525,"cg38867686_59671954",147242,"cg","2",119669203,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg38867686",NA,NA,NA,NA
"2561",0.614007776364086,0.557760639905114,0.608524992421905,0.522031247639064,0.630746052022355,0.531556826681318,0.612493465116398,0.539983979793528,0.0381769081546778,0.000377525024452738,0.0777181809000047,0.0795016150528554,"cg45930501_59678119",244891,"cg","8",84831721,"Mus musculus","mm10",NA,"chr8:84832144-84832718",NA,NA,NA,"cg45930501",186448,"Dand5;Gadd45gip1","NR_033145.1;NM_183358.4","tss_body;tss_1500"
"2562",0.543577779074263,0.494059770128838,0.545889892472819,0.452686383935899,0.556662996032415,0.460759864591896,0.55481522695021,0.459101019623214,0.0381769081546778,0.000377646300621112,0.072710570192972,0.0944588579319581,"cg37104156_59683208",123207,"cg","1",75814942,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg37104156",NA,NA,NA,NA
"2563",0.0345626527614737,0.0913000282771842,0.0402135951019419,0.0886599962233456,0.0403643307069139,0.0959682792794855,0.041520732126429,0.0869941448458731,0.0381769081546778,0.000377669678327476,-0.056170662044141,-0.0469599069204239,"cg36769052_59687108",118828,"cg","1",32173139,"Mus musculus","mm10",NA,NA,NA,"chr1:32172540-32173046",NA,"cg36769052",90037,"Khdrbs2","XR_373242.3;XR_001783141.1;XR_001783140.1;NM_133235.2","tss_body"
"2564",0.782591095034917,0.730278653249501,0.762714607085847,0.71522443669259,0.77841705348649,0.755802924329341,0.762637856219062,0.718106052141177,0.0382128130057363,0.000378177303268252,0.0374632854712826,0.0460109872355708,"cg46483765_59690451",252398,"cg","9",20871597,"Mus musculus","mm10",NA,NA,NA,NA,"chr9:20868533-20868977","cg46483765",192063,"A230050P20Rik","XM_006510405.3;NM_175687.2","tss_body"
"2565",0.543516686150877,0.789337615228689,0.541326482319938,0.786878974424731,0.557313192973512,0.741485113998246,0.540246627722678,0.755514267719309,0.0382128130057363,0.00037831985765014,-0.214996425051273,-0.230410066050712,"cg32241115_59690940",57532,"cg","14",20447471,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg32241115",43346,"Cfap70","XM_006519686.1;XM_006519682.1;XM_006519683.1;XM_006519681.1;XM_006519685.1;NM_001163639.1;NM_001163638.1;NM_029698.1;XM_006519684.1","tss_body"
"2566",0.184267710250545,0.243239646759531,0.200412624064123,0.24451909494261,0.193001018480798,0.263429657214325,0.194258242419504,0.266491900515085,0.0382139063104124,0.000378478179080439,-0.0647002876212564,-0.058170064487034,"cg35591658_59692226",102780,"cg","18",35499163,"Mus musculus","mm10",NA,NA,NA,"chr18:35498629-35498921",NA,"cg35591658",77661,"Sil1","XM_006526367.3;XM_006526365.3;XM_011247043.2;NM_030749.2","tss_body;tss_1500"
"2567",0.497029263838369,0.377491267759287,0.48811769667458,0.37862715894756,0.513009111660524,0.364339116866615,0.485591815583784,0.361410953509313,0.0382278498259927,0.000378763829611178,0.134103995436495,0.116835699900745,"cg36442354_59695174",115279,"cg","19",45087185,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg36442354",NA,NA,NA,NA
"2568",0.522942503232834,0.637087549740146,0.520176104737158,0.615653485840795,0.507359743206949,0.591986704162253,0.485609342842689,0.569410380098459,0.0382286759634927,0.000378919569380541,-0.0993860037313082,-0.0896392091797036,"cg35199461_59698848",98570,"cg","17",73479150,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg35199461",NA,NA,NA,NA
"2569",0.85855464489476,0.933460611818843,0.864111673124492,0.930880736425946,0.865205987853096,0.939087503427779,0.852296499578861,0.919788940299832,0.0382374345079694,0.000379153971526287,-0.0743937412493831,-0.0671307520112128,"cg40868158_59707479",173860,"cg","4",48675120,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg40868158",NA,NA,NA,NA
"2570",0.171845988354533,0.206314815475989,0.169334278031881,0.233479733367335,0.155315995355766,0.205032353129247,0.157255445302033,0.221774012017837,0.0382733625586441,0.000379657952986758,-0.0420925924474684,-0.064332011025629,"cg42737492_59713839",198837,"cg","5",121972952,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42737492",150280,"Cux2","XM_011248176.2;XM_011248172.2;XM_011248170.2;XM_011248169.2;XM_011248168.2;XM_011248171.2;XM_011248167.1;XM_011248173.1;XM_006530157.3;XM_011248166.2;XM_011248164.2;NM_007804.2;NM_001312908.1","tss_body"
"2571",0.904823807184695,0.861411918031735,0.911169976207642,0.82705276322665,0.935272719184294,0.845590612621918,0.898669484635357,0.824909882278499,0.0382813003502877,0.000379913941991181,0.0665469978576676,0.0789384076689252,"cg41376593_59714261",180067,"cg","4",122993212,"Mus musculus","mm10","chr4:122995640-122997012",NA,NA,NA,NA,"cg41376593",NA,NA,NA,NA
"2572",0.604107770563412,0.520510409457952,0.608716057250803,0.524291595370232,0.618657919462774,0.53119143379817,0.625008913005793,0.519442633024952,0.0382813003502877,0.000380063921784769,0.085531923385032,0.0949953709307062,"cg36916192_59716374",120570,"cg","1",51580261,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg36916192",NA,NA,NA,NA
"2573",0.759520682085385,0.831592101481996,0.751644975189199,0.834240338856972,0.74122145255068,0.835381487110259,0.721931451137051,0.800737474630514,0.0382813003502877,0.000380179965421335,-0.0831157269780951,-0.0807006935806178,"cg38416083_59720245",140336,"cg","2",58014236,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg38416083",106644,"Galnt5","XM_006498048.3;XM_006498049.2;NM_172855.3","tss_body"
"2574",0.110469270552294,0.0820011496229107,0.117841420511085,0.0672408523407394,0.116750487741787,0.0768326866985155,0.103679034771954,0.0688271549168287,0.0383036171295298,0.000381023244529488,0.0341929609863272,0.0427262240127353,"cg41146812_59724221",176626,"cg","4",94556197,"Mus musculus","mm10",NA,"chr4:94556325-94556860",NA,NA,NA,"cg41146812",132796,"Caap1","XR_867889.1;XR_376346.2;XR_376347.2;XM_017320369.1;NM_026368.2","tss_body"
"2575",0.570025471537485,0.765504415272818,0.560263804708437,0.767045325272302,0.562162143981221,0.760393302282988,0.562939816545792,0.730729505549706,0.0383036171295298,0.000381053675131532,-0.19685505101855,-0.187285604783889,"cg31977787_59724229",54884,"cg","13",99901236,"Mus musculus","mm10",NA,NA,NA,"chr13:99900454-99900895",NA,"cg31977787",41464,"Cartpt","NM_013732.7;NM_001081493.2","tss_1500"
"2576",0.402405334767554,0.484710076231514,0.406741666636693,0.50040105831215,0.418638199313024,0.495808680429701,0.433673486979984,0.5386666221533,0.0383036171295298,0.000381233811741152,-0.0797376112903186,-0.0993262634243862,"cg37115305_59725209",123281,"cg","1",77470384,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg37115305",93476,"Epha4","XM_006496408.1;XM_006496407.2;NM_007936.3","tss_body"
"2577",0.768577814201403,0.69684914728194,0.764602677393048,0.676096860945459,0.766390831700231,0.69120970859509,0.738916855674307,0.675785927465807,0.0383036171295298,0.000381386704715934,0.0734548950123022,0.075818372328045,"cg41264701_59725400",178163,"cg","4",108402986,"Mus musculus","mm10","chr4:108406292-108406812",NA,NA,NA,NA,"cg41264701",134037,"LOC105244648;Gpx7","XR_001784399.1;XR_001784396.1;XR_001784398.1;XR_001784395.1;XR_001784400.1;XR_001784397.1;XR_868000.2;XR_001784405.1;XR_867998.2;XR_867999.2;NM_024198.3;XR_001784404.1;XR_001784401.1;XR_001784393.1;XR_001784403.1;XR_001784402.1;XR_001784391.1;XR_001784392.1;XR_001784390.1;XR_001784394.1","tss_body"
"2578",0.0852783324747603,0.154729216463031,0.0694672612046749,0.145676013764196,0.0754949635790173,0.151863320191624,0.0754346319368024,0.126705684653269,0.0383036171295298,0.00038152919038299,-0.0729096203004383,-0.0637399026379937,"cg34264353_59727404",84226,"cg","16",56920310,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg34264353",63684,"Lnp1","XM_006522828.3","tss_body"
"2579",0.658235762740394,0.69900672558953,0.676858336338681,0.70898296640574,0.665444330227681,0.719719050423015,0.667810984663979,0.726324024862516,0.0383036171295298,0.000381540621834799,-0.0475228415222351,-0.0453188351327981,"cg31043183_59732988",42247,"cg","12",103091141,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg31043183",32647,"Unc79","XM_006515753.3;NM_001081017.2;XM_006515747.3;XM_006515743.2;XM_006515745.3;XM_006515751.2;XM_017315039.1;XM_006515752.2;XM_017315038.1;XM_006515744.2;XM_006515749.2;XM_006515750.2;XM_006515748.2;XM_006515746.2;XM_017315037.1;XM_006515756.1;XM_017315040.1","tss_body"
"2580",0.803864791729142,0.774848042471015,0.792575664212308,0.76935435344725,0.813769563166003,0.789542618408352,0.808077666439074,0.781330878014664,0.0383036171295298,0.000381541617168436,0.0266218470078891,0.0249840495947338,"cg43327551_59735531",206879,"cg","6",38375041,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg43327551",NA,NA,NA,NA
"2581",0.475771776178794,0.790173459391851,0.528245420205402,0.806627167836396,0.432334430044435,0.680137969049029,0.561484459127403,0.697447209766395,0.0383036171295298,0.000381686820015429,-0.281102611108825,-0.207172249134993,"cg45727341_59741494",242051,"cg","8",57352848,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg45727341",184141,"5033428I22Rik","NR_131041.1","tss_body"
"2582",0.547549188323025,0.636373641302295,0.545030029388249,0.636853385888637,0.516041300594266,0.581176578331505,0.533008748014273,0.615416429378466,0.0383036171295298,0.000381732190690383,-0.0769798653582546,-0.0871155189322909,"cg41610833_59748886",184082,"cg","4",140377231,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg41610833",NA,NA,NA,NA
"2583",0.758873335863886,0.70198476529532,0.749167423759167,0.704268392690704,0.763086642396964,0.724632035699451,0.751177799830007,0.708515351770926,0.0383165164253637,0.000382153949637948,0.0476715886330394,0.0437807395637718,"cg33802346_59753307",77334,"cg","15",100232294,"Mus musculus","mm10",NA,NA,NA,NA,"chr15:100227623-100228623","cg33802346",58171,"Atf1","NM_007497.3;XM_006520351.3;XM_006520352.3","tss_body"
"2584",0.813443991819493,0.878628536879963,0.804051009743487,0.877620467530102,0.801399506748294,0.858018532345727,0.809109044759433,0.854301636496415,0.0383165164253637,0.000382238012409409,-0.0609017853289511,-0.0593810247617985,"cg34988930_59760242",96045,"cg","17",47936104,"Mus musculus","mm10",NA,"chr17:47936190-47936488",NA,NA,NA,"cg34988930",72734,"Gm38637","XR_001782211.1","tss_body"
"2585",0.537661738097541,0.575099825277521,0.530842409037544,0.607364431977915,0.545305756667831,0.603952082777337,0.56926969823071,0.615028432187328,0.0383165164253637,0.000382304424697837,-0.0480422066447432,-0.0611403784484941,"cg34828186_59765121",92254,"cg","17",31193528,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg34828186",69660,"Tmprss3","XR_001782038.1;NM_080727.2;NM_001163776.1;XM_017317241.1","tss_body"
"2586",0.60677400846046,0.763701707819164,0.620094301559097,0.739063642250426,0.627072958327647,0.761727647791563,0.601040313350941,0.753262151096547,0.038337696953426,0.000382853149737869,-0.145791194411311,-0.135595589218467,"cg37003508_59767211",121685,"cg","1",62984886,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg37003508",NA,NA,NA,NA
"2587",0.534502557343551,0.459219416204715,0.533991798118994,0.442477696540815,0.550376716721059,0.492413124719146,0.527116691514034,0.479339641765654,0.038337696953426,0.000382941254265375,0.0666233665703747,0.0696455756632797,"cg43081718_59769992",204212,"cg","5",151252296,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg43081718",154683,"Stard13;5430435K18Rik","XM_006504923.3;XR_868755.1","tss_body;tss_1500"
"2588",0.714435880964564,0.686312255410162,0.692877867915571,0.657042327169269,0.68916005014808,0.653547375191262,0.658189963690566,0.628255471351286,0.038337696953426,0.000382959679620609,0.0318681502556101,0.0328850165427913,"cg34747087_59770933",90517,"cg","17",25559377,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg34747087",NA,NA,NA,NA
"2589",0.94407044537486,0.922855337239918,0.932014112415245,0.914209917093293,0.953378869085946,0.932232235062128,0.938163840874688,0.90907461472012,0.0383802185650587,0.000383654072586941,0.0211808710793799,0.0234467107382599,"cg30892450_59772915",40185,"cg","12",84058546,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg30892450",31124,"Acot3","XM_006515509.3;NM_134246.3","tss_body"
"2590",0.648879966298675,0.541152992035233,0.655500175704655,0.567547786323082,0.683506867386224,0.590012343477216,0.674922573402354,0.605648733371925,0.0383802185650587,0.000383774515865324,0.100610749086224,0.0786131147060009,"cg35731372_59780913",105171,"cg","18",53576235,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg35731372",NA,NA,NA,NA
"2591",0.649767361218528,0.562650318942423,0.640220367586794,0.534342268570571,0.634021822439659,0.554781027549367,0.623777382949634,0.535361088693244,0.0383802185650587,0.000383974519569827,0.0831789185831984,0.0971471966363062,"cg38990460_59785257",149147,"cg","2",133564872,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg38990460",NA,NA,NA,NA
"2592",0.114241503702433,0.0504378635478253,0.100959470691954,0.0536974937860821,0.115873279701704,0.0545019842785803,0.106404965257159,0.0547335057201033,0.0383802185650587,0.000383976989990166,0.0625874677888656,0.0494667182214638,"cg33765319_59786236",76519,"cg","15",97784961,"Mus musculus","mm10",NA,NA,"chr15:97784283-97784962","chr15:97784283-97784962",NA,"cg33765319",57470,"Slc48a1","NM_026353.4","tss_body"
"2593",0.0860387807404765,0.134103288964379,0.0894087243824016,0.134169249663891,0.0829019114523109,0.14398832675119,0.0857628260728398,0.129938160016014,0.0383933895112403,0.000384256949547425,-0.0545754617613907,-0.0444679296123318,"cg46828876_59790326",258032,"cg","9",60743172,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg46828876",NA,NA,NA,NA
"2594",0.649169780649216,0.56411906159892,0.629171381044498,0.556515619587049,0.694104473067711,0.591527350120607,0.670120025411686,0.604331929025978,0.0384028272664614,0.00038469574137051,0.0938139209987001,0.0692219289215782,"cg32480181_59792992",61054,"cg","14",52121007,"Mus musculus","mm10",NA,NA,NA,"chr14:52119196-52119414",NA,"cg32480181",46107,"Rpgrip1","XM_006519689.3;XM_017316222.1;NM_001168515.1;NM_023879.3;XM_006519692.3","tss_body"
"2595",0.683350371967928,0.600283827123382,0.694378110488324,0.615487531578021,0.679446787299331,0.621917164937815,0.711546023803601,0.619040823361554,0.0384028272664614,0.000384771616594356,0.0702980836030314,0.0856978896761748,"cg33536970_59794195",73228,"cg","15",78543560,"Mus musculus","mm10",NA,NA,NA,NA,"chr15:78539511-78539843","cg33536970",54835,"Sstr3","XM_006520670.3;XM_011245531.1;NM_009218.3;XM_006520669.3","tss_body;tss_1500"
"2596",0.70050265438922,0.590070926759855,0.693208490191948,0.578887743500916,0.728412789205016,0.559336258891598,0.709332951444363,0.553172189758175,0.0384028272664614,0.000384846441797663,0.139754128971392,0.13524075418861,"cg29494666_59797839",19058,"cg","11",48502464,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg29494666",NA,NA,NA,NA
"2597",0.72319568835728,0.645707721762909,0.709258667854072,0.608212504639279,0.706967154425682,0.637851690591766,0.695347361766493,0.619916268789166,0.0384028272664614,0.00038494431265391,0.0733017152141436,0.0882386280960601,"cg31627235_59802965",50548,"cg","13",54761920,"Mus musculus","mm10","chr13:54765863-54766389",NA,NA,NA,NA,"cg31627235",38420,"Sncb","XM_006517015.3;NM_033610.2;XM_006517016.3","tss_body"
"2598",0.674668917237572,0.621078244211961,0.673683505780719,0.627352101274111,0.664577540491421,0.621465095894624,0.681719573501396,0.626418233625728,0.0384107068982487,0.000385171553877344,0.048351558811204,0.0508163721911379,"cg36451040_59803246",115425,"cg","19",45736197,"Mus musculus","mm10",NA,"chr19:45736932-45737257",NA,NA,NA,"cg36451040",NA,NA,NA,NA
"2599",0.361385113607219,0.467393453856083,0.369524888076311,0.437847995558544,0.389504953153704,0.474463749793406,0.35941256004257,0.471491137306202,0.0384326451099575,0.000386285957334867,-0.0954835684442836,-0.0902008423729324,"cg40673402_59803342",170165,"cg","4",22024255,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg40673402",128862,"Gm42260","XR_881148.1","tss_body"
"2600",0.678638665432469,0.831457421635342,0.703188972175736,0.859671864835039,0.685676262592461,0.845436471281067,0.717719685670538,0.824655237838325,0.0384326451099575,0.000386417479492247,-0.156289482445739,-0.131709222413545,"cg38152648_59810275",136300,"cg","2",25231011,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg38152648",103336,"Slc34a3","XM_017315541.1;NM_080854.3;XM_017315536.1;XM_006497678.1;XM_011239017.1;XM_011239018.1;XM_006497677.1;XM_006497679.1;XM_006497682.2;XM_006497683.2;XM_006497681.2","tss_body"
"2601",0.813841930384345,0.749356700249641,0.81520699550341,0.737877561167597,0.796048125696504,0.701517955927164,0.811662094010018,0.715100899567299,0.0384326451099575,0.000386629493543129,0.0795076999520219,0.0869453143892661,"cg31121869_60600904",43597,"cg","12",109730311,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg31121869",NA,NA,NA,NA
"2602",0.084348416324424,0.0105377456041609,0.0786849399263976,0.0135987843937162,0.0954205778967257,0.0114039437139146,0.0959474122442399,0.0112206939014787,0.0384326451099575,0.000386704095179955,0.0789136524515371,0.0749064369377213,"cg37760416_60601412",131109,"cg","1",169969139,"Mus musculus","mm10",NA,NA,"chr1:169968945-169969431",NA,NA,"cg37760416",99327,"Hsd17b7;3110045C21Rik","XM_006496667.2;NM_010476.3;XM_011238758.1;XM_017317108.1;NR_040438.1","tss_body;tss_1500"
"2603",0.778778569596865,0.715005143739292,0.777043126350951,0.698684772055143,0.82702395423926,0.750213815798708,0.794335362942186,0.693238510293326,0.0384326451099575,0.000387120809921311,0.0702917821490623,0.0897276034723337,"cg46024192_60604233",246192,"cg","8",94395319,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg46024192",187380,"Herpud1","XM_006531260.3;NM_022331.1","tss_body"
"2604",0.9085763106515,0.828176241160605,0.90655954988992,0.845717452482802,0.907279087091544,0.84867027482249,0.901532126126359,0.828547556660225,0.0384326451099575,0.000387173443764858,0.0695044408799746,0.066913333436626,"cg42468075_60606833",194809,"cg","5",99511813,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42468075",147083,"A930011G23Rik;Gm16227","NR_030692.1;XR_880466.1","tss_body;tss_1500"
"2605",0.316789466397458,0.481134206613486,0.34235105720775,0.470464305215802,0.338550826765572,0.513992520964167,0.317981157125902,0.505750792388343,0.0384326451099575,0.000387875546610562,-0.169893217207312,-0.157941441635247,"cg36851793_60610212",119957,"cg","1",40465876,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg36851793",90940,"Il18r1","NM_001161842.1;XM_006495727.3;XM_006495734.3;XM_006495729.3;NM_001161843.1;NM_008365.2;XM_006495728.3;XM_006495732.3;XM_006495730.3","tss_body;tss_200"
